province,year,CO2,GDP,Population,Energy,Industry,S,Urbanization,A,B,C,CO2_source
Chongqing,2004,71.573,2692.81,2793.0,2408.55924826249,44.31772,0.4431772,43.37840458159859,0.9641281775868242,2.0182465245893364,0.029716105199252215,MEIC_1990_2022
Fujian,2004,92.62,5763.35,3529.0,2181.2682494434002,48.74049,0.48740490000000003,44.25435190758396,1.6331396996316239,0.7765048853366857,0.04246153586274136,MEIC_1990_2022
Gansu,2004,80.618,1688.49,2541.0,5683.371098775894,48.63464,0.48634639999999996,36.260633129525175,0.6644982290436836,6.920887918680952,0.014184891079409508,MEIC_1990_2022
Guangdong,2004,294.585,18864.62,9111.0,8434.037402030406,55.42761,0.5542761,47.56615440946357,2.0705323235649216,0.8066057408913782,0.034928111645447735,MEIC_1990_2022
Guangxi,2004,80.626,3433.5,4889.0,2470.4769646888253,38.80184,0.3880184,37.73648167163783,0.7022908570259767,1.854348838239422,0.032635803187970804,MEIC_1990_2022
Guizhou,2004,129.05,1677.8,3904.0,3482.3793061806223,44.89352,0.44893520000000003,35.4399365644661,0.4297643442622951,4.623301590171056,0.03705799645976489,MEIC_1990_2022
Hainan,2004,11.651,798.9,818.0,391.08775100450566,23.44936,0.2344936,41.28331571199465,0.9766503667481662,2.087616874620946,0.029791267995672333,MEIC_1990_2022
Hebei,2004,399.63,8477.63,6809.0,15454.603830486547,52.86054,0.5286054,39.58471912413496,1.2450624173887501,3.4486714609678555,0.025858314090955167,MEIC_1990_2022
Heilongjiang,2004,129.741,4750.6,3817.0,10494.007552645817,59.50085,0.5950085,43.76715655849433,1.2445899921404244,3.712528002794095,0.012363341587960729,MEIC_1990_2022
Henan,2004,300.892,8553.79,9717.0,10766.848771876017,51.22296,0.5122296,37.33698798510142,0.880291242152928,2.457340610613936,0.02794615271145603,MEIC_1990_2022
Hubei,2004,181.271,5633.24,5698.0,7831.241266230398,47.45971,0.4745971,41.50543012828396,0.9886346086346086,2.9291881559282413,0.02314716069107338,MEIC_1990_2022
Hunan,2004,124.225,5641.94,6698.0,5701.355722342849,39.45665,0.39456650000000004,39.28835600622747,0.8423320394147507,2.5611172771896262,0.021788677298835938,MEIC_1990_2022
InnerMongolia,2004,198.302,3041.07,2393.0,10053.648157993995,49.13108,0.4913108,43.67832373100508,1.2708190555787715,6.72885166490149,0.01972438232208508,MEIC_1990_2022
Jiangsu,2004,312.673,15003.6,7523.0,15270.98880801234,56.58647,0.5658647,45.589383000520456,1.9943639505516417,1.7987014269307742,0.020474967530324403,MEIC_1990_2022
Jiangxi,2004,96.667,3456.7,4284.0,2370.2285889296086,45.64552,0.45645519999999995,39.62615536457693,0.8068860877684406,1.5022090827680175,0.04078383007086024,MEIC_1990_2022
Jilin,2004,116.88,3122.01,2709.0,10683.658046986739,46.62651,0.46626510000000004,42.875119858108874,1.1524584717607975,7.339268556639613,0.01094007309911658,MEIC_1990_2022
Liaoning,2004,240.966,6672.0,4217.0,21909.79810845075,47.70916,0.47709159999999995,46.584074925628215,1.582167417595447,6.883044350715648,0.01099809312743315,MEIC_1990_2022
Ningxia,2004,49.816,537.16,588.0,1450.2859987163974,52.00825,0.5200825,41.44453923142206,0.9135374149659864,5.191319381147353,0.034349087038067376,MEIC_1990_2022
Qinghai,2004,21.774,466.1,539.0,519.300930827765,48.75357,0.4875357,39.664462587050025,0.8647495361781077,2.2852492523594607,0.04192944535125765,MEIC_1990_2022
Shaanxi,2004,102.575,3175.58,3681.0,3221.270719480555,49.13526,0.49135260000000003,40.320043271609464,0.862694919858734,2.0644810862968943,0.03184302374205317,MEIC_1990_2022
Shandong,2004,432.6,15021.84,9180.0,16231.183665193126,56.32091,0.5632091,41.754052159757634,1.6363660130718953,1.9184805336443618,0.02665240002968402,MEIC_1990_2022
Shanghai,2004,140.31,8072.83,1835.0,6453.834266926966,50.84675,0.5084675,56.58805843288865,4.3993623978201635,1.5722760624555494,0.021740564476380564,MEIC_1990_2022
Shanxi,2004,269.582,3571.37,3335.0,9528.947780361705,59.49494,0.5949494,41.081907967623536,1.0708755622188906,4.484665647443481,0.028290846609064644,MEIC_1990_2022
Sichuan,2004,190.287,6379.63,8090.0,6528.195069410351,41.03096,0.4103096,37.93959459001605,0.7885822002472188,2.4939397263919076,0.02914848560387571,MEIC_1990_2022
Tianjin,2004,77.732,3110.97,1024.0,8173.321256326155,53.21364,0.5321364,53.08086813773682,3.038056640625,4.937189299905963,0.00951045450952211,MEIC_1990_2022
Tibet,2004,2.103,220.34,276.0,0.0,27.2,0.272,30.35071491092871,0.7983333333333333,0.0,inf,MEIC_1990_2022
Xinjiang,2004,97.473,2209.09,1963.0,8623.403714960563,45.90914,0.4590914,38.51067416030548,1.1253642384105962,8.502881988005159,0.011303309368538102,MEIC_1990_2022
Yunnan,2004,74.804,3081.91,4415.0,2094.261374180997,44.40611,0.4440611,35.75502888927061,0.6980543601359003,1.530270479757666,0.03571855973768012,MEIC_1990_2022
Zhejiang,2004,206.425,11648.7,4925.0,15528.633087990704,53.76679,0.5376679,45.955158260384685,2.365218274111675,2.4793718099095186,0.01329318548711424,MEIC_1990_2022
Anhui,2005,177.772,5350.17,6120.0,6444.932363544412,41.3,0.413,35.5,0.8742107843137255,2.9167602352552757,0.02758322197538683,MEIC_1990_2022
Beijing,2005,91.178,6969.52,1538.0,9232.10417783475,29.5,0.295,83.62,4.531547464239272,4.490304698091092,0.009876188379557954,MEIC_1990_2022
Chongqing,2005,87.946,3467.72,2798.0,2854.278198126473,41.0,0.41,45.2,1.2393566833452465,2.00755947474764,0.030811993048795,MEIC_1990_2022
Fujian,2005,117.761,6554.69,3557.0,4525.836076997558,48.7,0.48700000000000004,49.4,1.8427579420860274,1.4178089123023314,0.02601972276426828,MEIC_1990_2022
Gansu,2005,89.837,1933.98,2545.0,5347.5735651478435,43.4,0.434,30.02,0.7599135559921415,6.371109358099629,0.0167995818861664,MEIC_1990_2022
Guangdong,2005,338.447,22557.37,9194.0,9176.794863711564,50.7,0.507,60.68,2.4534881444420273,0.8024068013209145,0.036880741590764377,MEIC_1990_2022
Guangxi,2005,82.096,3984.1,4660.0,3196.9621298941083,37.1,0.371,33.62,0.8549570815450643,2.1628846158724246,0.025679378317415114,MEIC_1990_2022
Guizhou,2005,148.409,2005.42,3730.0,3690.7198240429752,41.8,0.418,26.87,0.5376461126005362,4.4028050299990555,0.04021139698364486,MEIC_1990_2022
Hainan,2005,16.967,897.99,828.0,238.17952407201386,24.6,0.24600000000000002,45.2,1.0845289855072464,1.0781962465586596,0.0712361823129263,MEIC_1990_2022
Hebei,2005,469.859,10012.11,6851.0,17410.80567659023,51.8,0.518,37.69,1.46140855349584,3.3570939562441287,0.026986631677346835,MEIC_1990_2022
Heilongjiang,2005,150.281,5513.7,3820.0,10573.169055484173,53.9,0.539,53.1,1.4433769633507854,3.557732397416741,0.014213430165674982,MEIC_1990_2022
Henan,2005,361.365,10587.42,9380.0,12011.892664445711,52.1,0.521,30.65,1.1287228144989339,2.1776274266782125,0.030083935154500082,MEIC_1990_2022
Hubei,2005,195.635,6590.19,5710.0,7438.411930170793,43.1,0.431,43.2,1.1541488616462345,2.6188162037368965,0.026300640759956948,MEIC_1990_2022
Hunan,2005,180.792,6596.1,6326.0,8167.423325060642,39.9,0.39899999999999997,37.0,1.04269680682896,3.1033084162250817,0.022135744996254085,MEIC_1990_2022
InnerMongolia,2005,224.831,3905.03,2403.0,10111.873746298672,45.5,0.455,47.2,1.6250645027049522,5.691095418860691,0.022234355930551113,MEIC_1990_2022
Jiangsu,2005,392.498,18598.69,7588.0,17260.28832078263,56.6,0.5660000000000001,50.5,2.451066157090142,1.6396428483575527,0.02273994458872417,MEIC_1990_2022
Jiangxi,2005,98.352,4056.76,4311.0,2656.6913468929174,47.3,0.473,37.0,0.9410252841568082,1.3845244995151555,0.03702048418798281,MEIC_1990_2022
Jilin,2005,145.74,3620.27,2716.0,11940.44755968706,43.6,0.436,52.52,1.332941826215022,7.564725176288274,0.012205572636325839,MEIC_1990_2022
Liaoning,2005,260.149,8047.26,4221.0,23275.612291887006,49.4,0.494,58.7,1.9064818763326226,5.854989657677987,0.011176891792903685,MEIC_1990_2022
Ningxia,2005,51.03,612.61,596.0,1523.169497159964,46.4,0.46399999999999997,42.28,1.0278691275167786,5.358536233183049,0.0335025091397565,MEIC_1990_2022
Qinghai,2005,22.314,543.32,543.0,486.2493312844006,48.7,0.48700000000000004,39.25,1.0005893186003685,1.8376989358013518,0.04589003740336014,MEIC_1990_2022
Shaanxi,2005,109.405,3933.72,3690.0,3883.530331206212,50.3,0.503,37.23,1.0660487804878047,1.9627061013348097,0.028171532257871966,MEIC_1990_2022
Shandong,2005,562.015,18366.87,9248.0,27800.83569647764,57.4,0.574,45.0,1.986036980968858,2.637004109373963,0.020215759200044738,MEIC_1990_2022
Shanghai,2005,146.586,9247.66,1890.0,6586.640990562638,48.6,0.486,89.09,4.8929417989417985,1.4655339015319355,0.02225504626865635,MEIC_1990_2022
Shanxi,2005,280.825,4230.53,3355.0,8845.75170767552,56.3,0.563,42.11,1.260962742175857,3.7139116744437235,0.0317468779681354,MEIC_1990_2022
Sichuan,2005,175.411,7385.1,8212.0,5160.564690572639,41.5,0.415,33.0,0.8993058938139309,1.6838087012950496,0.03399066003773622,MEIC_1990_2022
Tianjin,2005,83.451,3905.64,1043.0,8183.240275974134,55.5,0.555,75.11,3.744621284755513,3.775201266329531,0.01019779417268375,MEIC_1990_2022
Tibet,2005,1.893,248.8,280.0,0.0,25.3,0.253,20.85,0.8885714285714286,0.0,inf,MEIC_1990_2022
Xinjiang,2005,102.334,2604.19,2010.0,10639.156374413778,44.7,0.447,37.15,1.2956169154228856,9.13959606844717,0.009618619785127338,MEIC_1990_2022
Yunnan,2005,140.836,3461.73,4450.0,3423.913494345319,41.2,0.41200000000000003,29.5,0.7779168539325843,2.400669505267372,0.041133048551779794,MEIC_1990_2022
Zhejiang,2005,240.382,13417.68,4991.0,19281.950969656264,53.4,0.534,56.02,2.6883750751352435,2.691115186461939,0.012466684537176025,MEIC_1990_2022
Anhui,2006,202.769,6112.5,6110.0,7026.244944999324,43.1,0.431,37.1,1.0004091653027822,2.667025349332393,0.028858800338908412,MEIC_1990_2022
Beijing,2006,95.929,8117.78,1601.0,9069.444421801205,27.8,0.278,84.33,5.070443472829481,4.018820514703042,0.010577163885519282,MEIC_1990_2022
Chongqing,2006,98.343,3907.23,2808.0,2809.53087448491,43.0,0.43,46.7,1.3914636752136753,1.6722314098121318,0.03500335265688436,MEIC_1990_2022
Fujian,2006,132.897,7583.85,3585.0,4817.64638140451,49.1,0.491,50.4,2.115439330543933,1.2937897097696927,0.027585461754305,MEIC_1990_2022
Gansu,2006,94.084,2276.7,2547.0,5765.774801860504,45.8,0.45799999999999996,31.09,0.8938751472320376,5.529506720982339,0.01631766817698827,MEIC_1990_2022
Guangdong,2006,369.992,26587.76,9442.0,9434.618188709597,51.3,0.513,63.0,2.815903410294429,0.6917118476312342,0.039216425360251383,MEIC_1990_2022
Guangxi,2006,99.974,4746.16,4719.0,3327.728252889289,38.9,0.389,34.64,1.0057554566645475,1.802419502121379,0.030042717554595366,MEIC_1990_2022
Guizhou,2006,172.506,2338.98,3690.0,4233.891161232711,43.0,0.43,27.46,0.633869918699187,4.20963775427523,0.04074407995640925,MEIC_1990_2022
Hainan,2006,19.498,1044.91,836.0,372.68577022460096,27.4,0.27399999999999997,46.1,1.2498923444976078,1.3017073667735326,0.052317532779020334,MEIC_1990_2022
Hebei,2006,491.42,11467.6,6898.0,16650.988785336744,52.4,0.524,38.77,1.6624528848941722,2.770997955563744,0.029512962042996277,MEIC_1990_2022
Heilongjiang,2006,172.276,6211.8,3823.0,11148.574232754492,54.4,0.544,53.5,1.6248495945592467,3.2991568681766754,0.015452738296692093,MEIC_1990_2022
Henan,2006,404.972,12362.79,9392.0,14044.971938936338,53.8,0.5379999999999999,32.47,1.3163106899488928,2.111650832642101,0.028833948672927684,MEIC_1990_2022
Hubei,2006,218.589,7617.47,5693.0,9428.914300205839,44.4,0.444,43.8,1.338041454417706,2.787840775077824,0.023182838770231272,MEIC_1990_2022
Hunan,2006,203.617,7688.67,6342.0,8405.967397314698,41.6,0.41600000000000004,38.71,1.212341532639546,2.6281076437655795,0.02422291098405233,MEIC_1990_2022
InnerMongolia,2006,279.833,4944.25,2415.0,11316.67859238063,48.6,0.486,48.64,2.0473084886128365,4.709581210072818,0.024727484987371463,MEIC_1990_2022
Jiangsu,2006,428.424,21742.05,7656.0,19290.45575576752,56.6,0.5660000000000001,51.9,2.8398706896551724,1.5675650321386323,0.022209117577323616,MEIC_1990_2022
Jiangxi,2006,112.289,4820.53,4339.0,2849.9755479213495,49.7,0.49700000000000005,38.68,1.1109771836828761,1.1895698687236402,0.03939998716195962,MEIC_1990_2022
Jilin,2006,160.918,4275.12,2723.0,11909.007845411108,44.8,0.44799999999999995,52.97,1.5700036724201247,6.217979097146432,0.013512292718994762,MEIC_1990_2022
Liaoning,2006,285.113,9304.52,4271.0,25541.07892368562,51.1,0.511,58.99,2.178534301100445,5.371856036100818,0.011162919188022214,MEIC_1990_2022
Ningxia,2006,57.596,725.9,604.0,1759.8438567963458,49.2,0.49200000000000005,43.0,1.20182119205298,4.927563587439942,0.032727903545288886,MEIC_1990_2022
Qinghai,2006,26.754,648.5,548.0,628.3139495811779,51.6,0.516,39.26,1.1833941605839415,1.877660282169281,0.04258062393463285,MEIC_1990_2022
Shaanxi,2006,120.375,4743.61,3699.0,3963.7861678843265,53.9,0.539,39.12,1.2824033522573668,1.5502883259210418,0.030368691675477094,MEIC_1990_2022
Shandong,2006,612.579,21900.19,9309.0,36784.07927603471,57.7,0.5770000000000001,46.1,2.3525824470942096,2.9109597071549436,0.01665337319994041,MEIC_1990_2022
Shanghai,2006,151.323,10572.24,1964.0,6717.0521362974905,48.5,0.485,88.7,5.383014256619145,1.3099959926754474,0.022528186015154383,MEIC_1990_2022
Shanxi,2006,309.213,4878.61,3375.0,9678.118913781336,57.8,0.578,43.01,1.445514074074074,3.4321559562793307,0.03194970042780632,MEIC_1990_2022
Sichuan,2006,196.518,8690.24,8169.0,5761.575693118427,43.7,0.43700000000000006,34.3,1.0638070755294406,1.517148402933993,0.03410837771943521,MEIC_1990_2022
Tianjin,2006,89.837,4462.74,1075.0,8344.461754960843,57.1,0.5710000000000001,75.73,4.151386046511628,3.274617924745691,0.010766062885552954,MEIC_1990_2022
Tibet,2006,2.279,290.76,285.0,0.0,27.5,0.275,21.13,1.0202105263157895,0.0,inf,MEIC_1990_2022
Xinjiang,2006,115.131,3045.26,2050.0,10285.75849794118,48.0,0.48,37.94,1.4854926829268293,7.0367270897649,0.011193243553506031,MEIC_1990_2022
Yunnan,2006,157.278,3988.14,4483.0,3140.3396903805833,42.8,0.428,30.5,0.8896140977024314,1.83976547143389,0.05008311695762416,MEIC_1990_2022
Zhejiang,2006,278.78,15718.47,5072.0,21959.491945902606,54.0,0.54,56.5,3.099067429022082,2.587130034013843,0.01269519352664337,MEIC_1990_2022
Anhui,2007,232.707,7360.92,6118.0,6656.786694125682,44.7,0.447,38.7,1.2031578947368422,2.0231357296798125,0.03495785740068156,MEIC_1990_2022
Beijing,2007,101.583,9846.81,1676.0,9551.567529636126,26.8,0.268,84.5,5.875184964200477,3.6194643086835767,0.01063521769435366,MEIC_1990_2022
Chongqing,2007,106.183,4676.13,2816.0,3076.463119084391,45.9,0.45899999999999996,48.3,1.660557528409091,1.4333506614457467,0.034514634464918245,MEIC_1990_2022
Fujian,2007,152.722,9248.53,3612.0,5330.067395234463,49.2,0.49200000000000005,51.4,2.560501107419712,1.1713721332489813,0.028652920999938304,MEIC_1990_2022
Gansu,2007,102.683,2702.4,2548.0,6003.498013142148,47.3,0.473,32.25,1.060596546310832,4.696708409486883,0.017103861744472728,MEIC_1990_2022
Guangdong,2007,398.615,31777.01,9660.0,10350.448636960738,51.3,0.513,63.14,3.289545548654244,0.6349342852734436,0.03851185721327802,MEIC_1990_2022
Guangxi,2007,124.04,5823.41,4768.0,4232.486171370971,40.7,0.40700000000000003,36.24,1.2213527684563759,1.78576279573092,0.029306652160855484,MEIC_1990_2022
Guizhou,2007,181.073,2884.11,3632.0,5242.942986476228,41.9,0.419,28.24,0.7940831497797357,4.3385968015035195,0.03453651898696286,MEIC_1990_2022
Hainan,2007,21.459,1254.17,845.0,431.12015721435495,29.8,0.298,47.2,1.484224852071006,1.1535214021710953,0.049774986487886454,MEIC_1990_2022
Hebei,2007,522.736,13607.32,6943.0,18860.41232213676,52.8,0.528,40.25,1.9598617312400979,2.6250928090788466,0.027716043057365008,MEIC_1990_2022
Heilongjiang,2007,177.598,7104.0,3824.0,11005.394925025283,52.3,0.523,53.9,1.8577405857740585,2.9621086886727652,0.016137358196583938,MEIC_1990_2022
Henan,2007,450.824,15012.46,9360.0,15297.880848835099,55.2,0.552,34.34,1.603895299145299,1.8460367096653327,0.029469702663707784,MEIC_1990_2022
Hubei,2007,236.49,9333.4,5699.0,9907.849471374717,43.0,0.43,44.3,1.6377259168275136,2.4687156233040324,0.023868953669840823,MEIC_1990_2022
Hunan,2007,223.825,9439.6,6355.0,8535.680177643993,42.6,0.426,40.45,1.485381589299764,2.122633154873275,0.02622228051447212,MEIC_1990_2022
InnerMongolia,2007,331.125,6423.18,2429.0,12846.66654183102,51.8,0.518,50.15,2.6443721696171263,3.8610959928757005,0.025775168906408397,MEIC_1990_2022
Jiangsu,2007,454.502,26018.48,7723.0,21006.192739833747,55.6,0.556,53.2,3.3689602486080537,1.4520802980783498,0.02163657192091427,MEIC_1990_2022
Jiangxi,2007,126.939,5800.25,4368.0,3205.326038041578,51.7,0.517,39.8,1.3278960622710623,1.0688947786938678,0.03960252357902363,MEIC_1990_2022
Jilin,2007,170.977,5284.69,2730.0,12057.337441010513,46.8,0.46799999999999997,53.16,1.9357838827838827,4.875128255511819,0.01418032802320498,MEIC_1990_2022
Liaoning,2007,317.514,11164.3,4298.0,26465.352449519767,53.1,0.531,59.2,2.5975570032573287,4.464282437517328,0.011997346364671653,MEIC_1990_2022
Ningxia,2007,68.332,919.11,610.0,2005.867465037641,50.8,0.508,44.02,1.5067377049180328,4.296066849498537,0.034066059294060945,MEIC_1990_2022
Qinghai,2007,27.851,797.35,552.0,654.5293782962099,53.3,0.5329999999999999,40.07,1.4444746376811595,1.540114241690633,0.04255118398581021,MEIC_1990_2022
Shaanxi,2007,142.393,5757.29,3708.0,4218.822286098241,54.2,0.542,40.62,1.5526672060409925,1.351991120110471,0.033751836494561496,MEIC_1990_2022
Shandong,2007,670.368,25776.91,9367.0,44115.19695563505,56.9,0.569,46.75,2.751885342158642,3.007773307787712,0.015195851911851674,MEIC_1990_2022
Shanghai,2007,158.285,12494.01,2064.0,7008.693271813082,46.6,0.466,88.7,6.053299418604651,1.2037859996266573,0.022584095759558498,MEIC_1990_2022
Shanxi,2007,338.895,6024.45,3393.0,10828.012148129532,60.0,0.6,44.03,1.775552608311229,2.995574187444368,0.031297988528627745,MEIC_1990_2022
Sichuan,2007,214.269,10562.39,8127.0,5878.133375473963,44.2,0.442,35.6,1.2996665436200319,1.2590847609681741,0.036451877885932314,MEIC_1990_2022
Tianjin,2007,97.422,5252.76,1115.0,8464.470081307038,57.3,0.573,76.31,4.710995515695068,2.812273756040002,0.011509521454290097,MEIC_1990_2022
Tibet,2007,2.585,341.43,289.0,0.0,28.8,0.28800000000000003,21.5,1.1814186851211073,0.0,inf,MEIC_1990_2022
Xinjiang,2007,125.514,3523.16,2095.0,10169.951028344025,46.8,0.46799999999999997,39.15,1.6816992840095464,6.167947124308487,0.012341652349179253,MEIC_1990_2022
Yunnan,2007,164.016,4772.52,4514.0,3546.547443208725,43.3,0.433,31.6,1.0572707133362873,1.7162087841309146,0.04624666739312168,MEIC_1990_2022
Zhejiang,2007,314.671,18753.73,5155.0,24488.302908158945,54.0,0.54,57.2,3.6379689621726476,2.4181167740595195,0.012849849219039134,MEIC_1990_2022
Anhui,2008,265.423,8851.66,6135.0,7097.379638881401,46.6,0.466,40.5,1.4428133659331703,1.7206296231008353,0.037397323167826575,MEIC_1990_2022
Beijing,2008,100.411,11115.0,1771.0,9744.294040422736,25.7,0.257,84.9,6.276115189158667,3.411204769529288,0.01030459462568146,MEIC_1990_2022
Chongqing,2008,132.074,5793.66,2839.0,3744.9550816854708,47.7,0.47700000000000004,49.99,2.040739697076435,1.3551121176351408,0.03526717867616137,MEIC_1990_2022
Fujian,2008,163.748,10823.01,3639.0,5249.491811974414,50.0,0.5,53.0,2.974171475680132,0.9700613437434529,0.03119311466044784,MEIC_1990_2022
Gansu,2008,111.066,3166.82,2551.0,5818.987780965379,46.3,0.46299999999999997,33.56,1.2414033712269699,3.9686525177408,0.019086824750399113,MEIC_1990_2022
Guangdong,2008,403.034,36796.71,9893.0,9808.78577922212,51.6,0.516,63.37,3.7194693217426464,0.5166025649014366,0.041089081673467066,MEIC_1990_2022
Guangxi,2008,125.158,7021.0,4816.0,4568.928015122932,42.4,0.424,38.16,1.4578488372093024,1.5347918559425942,0.027393296542587896,MEIC_1990_2022
Guizhou,2008,169.98,3561.56,3596.0,5156.929996088824,42.3,0.423,29.11,0.9904226918798665,3.423029197268129,0.03296147128794033,MEIC_1990_2022
Hainan,2008,23.737,1503.06,854.0,418.29199106564107,29.8,0.298,48.0,1.760023419203747,0.9338711691809584,0.056747440799733206,MEIC_1990_2022
Hebei,2008,553.433,16011.97,6989.0,18304.734591464727,54.2,0.542,41.9,2.2910244670196023,2.109207864302949,0.030234418162941243,MEIC_1990_2022
Heilongjiang,2008,193.824,8314.37,3825.0,12908.938165262954,52.5,0.525,55.4,2.1736915032679742,2.957344170168023,0.015014712869379665,MEIC_1990_2022
Henan,2008,448.093,18018.53,9429.0,14949.525048729774,56.9,0.569,36.03,1.9109693498780358,1.4581284094684202,0.029973728164566234,MEIC_1990_2022
Hubei,2008,243.254,11328.92,5711.0,9981.079377686874,43.8,0.43799999999999994,45.2,1.983701628436351,2.011476156639143,0.024371512418166378,MEIC_1990_2022
Hunan,2008,228.629,11555.0,6380.0,8565.243979996054,44.2,0.442,42.15,1.811128526645768,1.6770558239065287,0.026692643027327437,MEIC_1990_2022
InnerMongolia,2008,398.485,8496.2,2444.0,13772.970286348753,55.0,0.55,51.71,3.476350245499182,2.9474075653819036,0.028932393791262532,MEIC_1990_2022
Jiangsu,2008,478.584,30981.98,7762.0,23848.40856770366,55.0,0.55,54.3,3.9914944601906726,1.3995471835683289,0.020067754149772285,MEIC_1990_2022
Jiangxi,2008,134.112,6971.05,4400.0,3227.430535695428,52.7,0.527,41.36,1.5843295454545454,0.8785127942308293,0.04155379907227107,MEIC_1990_2022
Jilin,2008,184.258,6426.1,2734.0,14155.875555079334,47.7,0.47700000000000004,53.21,2.350438917337235,4.618180226909192,0.013016361953951026,MEIC_1990_2022
Liaoning,2008,329.13,13668.58,4315.0,25613.910309449264,55.8,0.5579999999999999,60.05,3.1676894553881807,3.3582906981337937,0.012849658487270496,MEIC_1990_2022
Ningxia,2008,73.245,1203.92,618.0,2710.625628094221,52.9,0.529,44.98,1.9480906148867314,4.256143271761868,0.027021437132761447,MEIC_1990_2022
Qinghai,2008,30.994,1018.62,554.0,905.7783520790949,55.1,0.551,40.86,1.8386642599277978,1.6138313176335308,0.034218084290552266,MEIC_1990_2022
Shaanxi,2008,161.168,7314.58,3718.0,4244.477317448994,56.1,0.561,42.1,1.9673426573426573,1.034360581446127,0.037971224239422924,MEIC_1990_2022
Shandong,2008,703.225,30933.28,9417.0,43955.126453167046,57.0,0.57,47.6,3.284833811192524,2.492922087000822,0.01599870269396828,MEIC_1990_2022
Shanghai,2008,161.14,14069.87,2141.0,6850.0247321464285,45.5,0.455,88.6,6.571634750116768,1.070016951920013,0.02352400265706886,MEIC_1990_2022
Shanxi,2008,367.401,7315.4,3411.0,11276.414323482933,61.5,0.615,45.11,2.1446496628554677,2.5064429896265024,0.03258136757487652,MEIC_1990_2022
Sichuan,2008,236.687,12601.23,8138.0,6480.191480366068,46.3,0.46299999999999997,37.4,1.5484431064143525,1.1106926792128946,0.03652469232076295,MEIC_1990_2022
Tianjin,2008,100.523,6719.01,1176.0,8527.034857261795,60.1,0.601,77.23,5.713443877551021,2.1116322144919915,0.01178874036317473,MEIC_1990_2022
Tibet,2008,3.012,394.85,292.0,0.0,29.2,0.292,21.9,1.3522260273972604,0.0,inf,MEIC_1990_2022
Xinjiang,2008,140.726,4183.21,2131.0,10524.760431706756,49.6,0.496,39.64,1.9630267480056312,5.072486216069696,0.0133709456774,MEIC_1990_2022
Yunnan,2008,167.609,5692.12,4543.0,3284.044179218776,43.0,0.43,33.0,1.2529429892141757,1.3417341947630812,0.051037376738296995,MEIC_1990_2022
Zhejiang,2008,320.208,21462.69,5212.0,24916.361692182036,53.9,0.539,57.6,4.117937452033768,2.153831422179479,0.012851314487880112,MEIC_1990_2022
Anhui,2009,294.387,10062.82,6131.0,7903.613200059346,48.7,0.48700000000000004,42.1,1.6413015821236339,1.6127869936784727,0.03724714159819834,MEIC_1990_2022
Beijing,2009,99.882,12153.03,1860.0,10062.5763486861,23.5,0.235,85.0,6.533887096774194,3.5233578641866403,0.00992608617702979,MEIC_1990_2022
Chongqing,2009,136.074,6530.01,2859.0,3841.6963488115825,52.8,0.528,51.59,2.28401888772298,1.1142310738524734,0.03542029032099169,MEIC_1990_2022
Fujian,2009,185.247,12236.53,3666.0,5816.247092554577,49.1,0.491,55.1,3.3378423349699946,0.9680617865341873,0.03184991920943939,MEIC_1990_2022
Gansu,2009,107.027,3387.56,2555.0,6083.1662959760515,45.1,0.451,34.89,1.3258551859099803,3.981678141573406,0.017593962550521956,MEIC_1990_2022
Guangdong,2009,418.399,39482.56,10130.0,10748.776212553554,49.2,0.49200000000000005,63.4,3.8975873642645604,0.553335602429942,0.03892526848883034,MEIC_1990_2022
Guangxi,2009,143.347,7759.16,4856.0,3722.804143921653,43.6,0.436,39.2,1.597850082372323,1.1004466481551103,0.03850511454760451,MEIC_1990_2022
Guizhou,2009,188.285,3912.68,3537.0,4973.204457818014,37.7,0.377,29.89,1.1062143059089624,3.3714803563773392,0.03785989528421877,MEIC_1990_2022
Hainan,2009,25.992,1654.21,864.0,444.0863433908191,26.8,0.268,49.13,1.9145949074074073,1.0017099369136095,0.058529158545021255,MEIC_1990_2022
Hebei,2009,568.833,17235.48,7034.0,18590.55838793262,52.0,0.52,43.74,2.4503099232300256,2.0742720146434763,0.03059795128957703,MEIC_1990_2022
Heilongjiang,2009,195.687,8587.0,3826.0,14137.915308809797,47.3,0.473,55.5,2.2443805541035022,3.480829669710617,0.01384129100547526,MEIC_1990_2022
Henan,2009,462.223,19480.46,9487.0,14811.144023337885,56.5,0.565,37.7,2.0533846316011384,1.3456773710989387,0.031207785115834153,MEIC_1990_2022
Hubei,2009,258.829,12961.1,5720.0,9789.082099530555,46.6,0.466,46.0,2.2659265734265737,1.6207431427494934,0.026440579144025405,MEIC_1990_2022
Hunan,2009,237.84,13059.69,6406.0,8939.039199581646,43.5,0.435,43.2,2.0386653137683424,1.5735071354172356,0.026606886343124112,MEIC_1990_2022
InnerMongolia,2009,429.141,9740.25,2458.0,15020.61185229316,52.5,0.525,53.4,3.962672904800651,2.9373670329265837,0.028570141098112734,MEIC_1990_2022
Jiangsu,2009,494.863,34457.3,7810.0,27420.830310602814,53.9,0.539,55.6,4.411946222791293,1.4764222856300324,0.018046973574270334,MEIC_1990_2022
Jiangxi,2009,139.102,7655.18,4432.0,3556.097293299406,51.2,0.512,43.18,1.7272518050541517,0.9072944758941529,0.03911647756716433,MEIC_1990_2022
