scenario,province,province_id,year,stirpat_log_energy_pred,residual_pred,hybrid_log_energy_pred,energy_pred,co2_pred,Population,pGDP,GDP,Energy,EnergyIntensity,CoalShare,OilShare,GasShare,NonFossilShare,Industry,Urbanization,CarbonIntensity,log_Population,log_pGDP,log_GDP,log_Energy,log_CarbonIntensity,energy_pred_raw
baseline,Anhui,0,2034,9.951996429625986,-0.2231435513142097,10.047765697346792,23104.107564485945,28780.371973045738,6114.877472810117,12.354813503516606,75548.17077342393,16709.41478964198,0.24430997076343383,25.984372428003653,23.094525185711138,5.431378412288848,45.48972397399636,31.023177410221287,69.68151887138941,0.008773568338173113,8.718480010767642,2.5140457445080786,11.232525755275722,9.72372759941076,-4.736011675285943,16596.47811797234
baseline,Anhui,0,2035,9.968128674795484,-0.2231435513142097,10.05626035595307,23301.20502326264,28129.96140553583,6111.820034073712,12.84900604365727,78530.81255555872,16795.63585538801,0.23883742741833291,24.584372428003654,22.994525185711137,5.481378412288848,46.939723973996365,30.223177410221286,70.18151887138941,0.008527908424704266,8.71797988572596,2.5532664576613597,11.27124634338732,9.728874361132528,-4.764411149807642,16738.060027274194
baseline,Beijing,1,2024,9.168535198945621,-0.2231435513142097,8.87374935705094,7142.008776784528,6951.005075611595,2187.093,21.019549405306492,45971.709367499985,5055.192072848606,0.11015679497827449,0.3162805121723722,37.87834159784871,12.327206392186724,49.4781714977922,13.968855157578023,88.30079241758904,0.0020203931381353405,7.690328543778135,3.0454529287445635,10.735781472522698,8.528171127339762,-6.204463163666314,5130.351477607835
baseline,Beijing,1,2025,9.189190297158579,-0.2231435513142097,8.932321691829861,7572.8267523102795,7319.336262751805,2188.1865464999996,22.07052687557182,48294.429983292925,5371.477997055403,0.10998054410630925,0.11628051217237217,37.72834159784871,12.427206392186724,49.72817149779219,12.768855157578024,89.05079241758904,0.00201635235185907,7.690828418819786,3.0942430929139957,10.785071511733781,8.5888583818598,-6.206465166336987,5439.8229031405335
baseline,Beijing,1,2026,9.205888448264712,-0.2231435513142097,8.988766036571205,8012.563582182279,7716.365097942876,2188.1865464999996,23.063700584972548,50467.6793325411,5695.494579588139,0.10980457523573915,0.0,37.62834159784871,12.527206392186724,49.84445200996457,11.568855157578025,89.70079241758904,0.0020123196471553517,7.690828418819786,3.13825997833077,10.829088397150555,8.647430716638722,-6.20846716900766,5755.701049667832
baseline,Beijing,1,2027,9.222586695875215,-0.2231435513142097,9.043267371541974,8461.37840652804,8145.204142748939,2188.1865464999996,24.101567111296312,52738.72490250545,6026.21899900222,0.10962888791536196,0.0,37.52834159784871,12.627206392186723,49.84445200996457,10.368855157578025,90.35079241758905,0.002008295007861041,7.690828418819786,3.182276863747544,10.87310528256733,8.703875061380066,-6.210469171678334,6078.100233037534
baseline,Beijing,1,2028,9.244602171421846,-0.2231435513142097,9.091214125235826,8876.957249957899,8541.703369966948,2188.1865464999996,25.186137631304643,55111.96752311819,6327.302342592073,0.10945348169469737,0.0,37.42834159784871,12.727206392186723,49.84445200996457,9.568855157578025,91.00079241758905,0.002004278417845319,7.690828418819786,3.226293749164318,10.917122167984104,8.752629254095266,-6.212471174349006,6376.624863864553
baseline,Beijing,1,2029,9.266617743164275,-0.2231435513142097,9.137963739168724,9301.80493338165,8946.785212548079,2188.1865464999996,26.31951382471335,57592.0060616585,6638.066483282999,0.10927835612398586,0.0,37.328341597848706,12.827206392186723,49.84445200996457,8.768855157578024,91.65079241758906,0.0020002698610096284,7.690828418819786,3.2703106345810924,10.961139053400878,8.80057600778912,-6.21447317701968,6681.807622459904
baseline,Beijing,1,2030,9.288094039714599,-0.2231435513142097,9.17851739938076,9686.780494625054,9313.192793216234,2188.1865464999996,27.50389194682545,60183.646334433135,6915.670889246001,0.10752990242600208,0.0,37.228341597848704,12.927206392186722,49.84445200996457,7.968855157578024,92.30079241758907,0.001960264463789436,7.690828418819786,3.314327519997867,11.005155938817653,8.841545258806518,-6.234675884337198,6958.348859133826
baseline,Beijing,1,2031,9.305276460596493,-0.2231435513142097,9.254791581798525,10454.539675812815,10038.692000258092,2187.09245322675,28.60404762469847,62559.69669171657,7041.849045443432,0.10512123261165963,0.0,37.1283415978487,12.977206392186723,49.894452009964574,7.168855157578024,92.80079241758907,0.0019053770588033315,7.690328293778103,3.353548233151148,11.043876526929251,8.859626063166496,-6.263075358858897,7509.856785371208
baseline,Beijing,1,2032,9.32247737486393,-0.2231435513142097,9.310702344652945,11055.710321619574,10602.572618380853,2185.9989070001366,29.74820952968641,65029.55351710554,7599.975066795663,0.10276651700115846,0.0,37.0283415978487,13.027206392186724,49.94445200996458,6.368855157578024,93.30079241758907,0.0018520265011568381,7.689828168736422,3.3927689463044297,11.082597115040851,8.93590024558426,-6.291474833380595,7941.698415282748
baseline,Beijing,1,2033,9.339696368265068,-0.2231435513142097,9.353699626988888,11541.443593420698,11054.432112258954,2184.9059075466366,30.938137910873866,67596.92028996086,8036.998796266141,0.10046454702033251,0.0,36.9283415978487,13.077206392186724,49.994452009964576,5.5688551575780245,93.80079241758907,0.0018001697591244466,7.689328043694739,3.431989659457711,11.12131770315245,8.99181100843868,-6.3198743079022925,8290.617394045208
baseline,Beijing,1,2034,9.356933035827321,-0.2231435513142097,9.388282896929605,11947.56650567254,11428.961399535578,2183.8134545928633,32.17566342730882,70265.64670300852,8390.10480277375,0.09821414116707707,0.0,36.8283415978487,13.127206392186725,50.04445200996457,4.768855157578025,94.30079241758907,0.0017497650058689621,7.688827918653057,3.471210372610992,11.16003829126405,9.034808290774624,-6.348273782423991,8582.349503047137
baseline,Beijing,1,2035,9.374186981649475,-0.2231435513142097,9.41728783651643,12299.179557781867,11750.43006236088,2182.721547865567,33.46268996440117,73039.73443484331,8685.337697083702,0.09601414440493454,0.0,36.7283415978487,13.177206392186726,50.09445200996458,3.968855157578025,94.80079241758907,0.001700771585704631,7.688327793611375,3.5104310857642735,11.198758879375648,9.06939156071534,-6.376673256945689,8834.925297590957
baseline,Chongqing,2,2024,9.303131355480792,-0.2231435513142097,9.219845934579888,10095.508839517262,15358.101168195877,3192.5955,9.919489188342212,31668.916544999996,7223.222775260468,0.22848731094356914,24.49264471135521,22.51815775925792,25.611691780080665,27.37750574930621,35.38256537371796,73.78166211987535,0.005557466048338404,8.068589501319895,2.2945014268603017,10.363090928180196,8.885056500059024,-5.192613021305465,7251.952540352211
baseline,Chongqing,2,2025,9.323721559195903,-0.2231435513142097,9.268485031017452,10598.683041540442,16052.24115455158,3194.1917977499998,10.415463647759323,33268.988553436124,7592.794309748764,0.22812173124605942,24.292644711355212,22.368157759257922,25.711691780080667,27.627505749306195,34.18256537371796,74.53166211987535,0.005546351116241727,8.069089376361546,2.3432915910297334,10.412380967391279,8.93495495938875,-5.194615023976137,7613.399941430032
baseline,Chongqing,2,2026,9.340354919635388,-0.2231435513142097,9.315788636254043,11112.086138556188,16766.254961148912,3194.1917977499998,10.884159511908491,34766.09303834074,7971.229738677243,0.2277567364760657,24.092644711355213,22.26815775925792,25.81169178008067,27.827505749306198,32.982565373717954,75.18166211987536,0.005535258414009243,8.069089376361546,2.387308476446508,10.456397852808053,8.983594055826313,-5.196617026646811,7982.195110927012
baseline,Chongqing,2,2027,9.356988480244308,-0.2231435513142097,9.361850372154667,11635.899378585538,17490.04303203319,3194.1917977499998,11.373946689944372,36330.56722506607,8357.358281140581,0.22739232569770398,23.892644711355214,22.16815775925792,25.91169178008067,28.0275057493062,31.782565373717954,75.83166211987536,0.005524187897181224,8.069089376361546,2.431325361863282,10.500414738224828,9.030897661062903,-5.198619029317483,8358.468245554133
baseline,Chongqing,2,2028,9.378939372288558,-0.2231435513142097,9.401901292048366,12111.386135443781,18135.47506057968,3194.1917977499998,11.885774290991868,37965.442750194044,8701.165443621852,0.22702849797658764,23.692644711355214,22.068157759257918,26.01169178008067,28.227505749306204,30.982565373717954,76.48166211987537,0.005513139521386862,8.069089376361546,2.4753422472800564,10.544431623641602,9.071212254707959,-5.200621031988157,8700.026798878807
baseline,Chongqing,2,2029,9.400890463862211,-0.2231435513142097,9.441249145727408,12597.443124590913,18791.234824764615,3194.1917977499998,12.420634134086502,39673.88767395278,9056.727897632838,0.2266652523798251,23.492644711355215,21.968157759257917,26.111691780080672,28.427505749306192,30.182565373717953,77.13166211987537,0.005502113242344088,8.069089376361546,2.5193591326968305,10.588448509058376,9.11126317460166,-5.2026230346588305,9049.178314987037
baseline,Chongqing,2,2030,9.421722990407469,-0.2231435513142097,9.474797529917213,13027.236106348977,18993.97786021807,3194.1917977499998,12.979562670120393,41459.212619280646,9365.899556011582,0.2230386083417479,22.242644711355215,21.868157759257915,26.211691780080674,29.677505749306192,29.382565373717952,77.78166211987538,0.005392070977497206,8.069089376361546,2.5633760181136047,10.632465394475151,9.144830665365202,-5.222825741976349,9357.913452109158
baseline,Chongqing,2,2031,9.438018553730382,-0.2231435513142097,9.496599449500835,13314.373560667767,18900.692503842158,3192.594701851125,13.498745176925208,43096.02233348985,9470.208413534468,0.21804254351489277,20.842644711355216,21.768157759257914,26.261691780080675,31.127505749306195,28.58256537371795,78.28166211987538,0.005241092990127284,8.068589251319864,2.6025967312668863,10.67118598258675,9.155906193702949,-5.251225216498048,9564.174198781635
baseline,Chongqing,2,2032,9.45435247604816,-0.2231435513142097,9.516681648100692,13584.458325773066,18761.77445784475,3190.9984045001997,14.038694984002218,44797.45329521604,9678.944289167015,0.21315839054015917,19.442644711355218,21.668157759257912,26.311691780080675,32.5775057493062,27.78256537371795,78.78166211987538,0.00509434238640372,8.068089126278181,2.6418174444201674,10.70990657069835,9.17770811328657,-5.2796246910197455,9758.185410058972
