province,year,CO2,GDP,Population,Energy,CoalShare,Industry,Urbanization,HighwayMileage,PrivateCars,A,B,C,CO2_source,pGDP,CarbonIntensity,log_CO2,log_GDP,log_Population,log_Energy,log_PrivateCars,log_pGDP,log_CarbonIntensity,province_id,stirpat_log_pred,residual,scenario,stirpat_co2_pred,pred_residual,pred_log_co2,pred_co2
Sichuan,2025,,66362.83534638057,8376.370092,16929.013565255093,20.256769525278806,32.13854589827282,62.28799778297353,7381.733524188554,1700.308575,,,,,7.922624551864246,0.0045604402498464975,,11.102892470130326,9.033169936388006,9.736784207939728,7.438565028278389,2.06972253374232,-5.39033611409714,25,5.748664512296067,,extensive,313.7713425813331,-0.037240203469991684,5.711424308826075,302.30133225132795
Sichuan,2026,,69349.16293696768,8376.370092,17284.52285012545,19.556769525278806,31.538545898272815,62.937997782973525,7883.851272590359,1759.8193751249999,,,,,8.279142656698136,0.0044692314448495675,,11.1469093555471,9.033169936388006,9.757566747122256,7.4729664549957215,2.1137394191590944,-5.41053882141466,25,5.771275282580976,,extensive,320.94676959775967,-0.03940141573548317,5.7318738668454925,308.5469028148401
Sichuan,2027,,72469.87526913123,8376.370092,17647.49782997808,18.856769525278807,30.938545898272814,63.587997782973524,8420.123902421295,1821.4130532543747,,,,,8.651704076249551,0.004379846815952576,,11.190926240963874,9.033169936388006,9.778349286304785,7.507367881713053,2.1577563045758685,-5.430741528732179,25,5.793886052865884,,extensive,328.2862866564584,-0.041867565363645554,5.752018487502238,314.82549068987896
Sichuan,2028,,75731.01965624212,8376.370092,18018.09528440762,18.156769525278808,30.338545898272812,64.23799778297352,8992.874685322628,1885.1625101182776,,,,,9.04103075968078,0.004292249879633525,,11.23494312638065,9.033169936388006,9.799131825487313,7.541769308430386,2.2017731899926427,-5.450944236049699,25,5.816496823150788,,extensive,335.7936462228791,-0.0445084273815155,5.771988395769273,321.1757225969003
Sichuan,2029,,79138.915540773,8376.370092,18396.47528538018,17.45676952527881,29.73854589827281,64.88799778297353,9604.584925723124,1951.1431979724173,,,,,9.447877143866414,0.004206404882040854,,11.278960011797423,9.033169936388006,9.819914364669842,7.576170735147718,2.245790075409417,-5.471146943367218,25,5.8391075934356955,,extensive,343.47268657509755,-0.04729824885725975,5.791809344578436,327.60523921749746
Sichuan,2030,,82700.16674010779,8376.370092,18782.80126637316,16.75676952527881,29.13854589827281,65.53799778297353,10257.90471049118,2019.4332099014516,,,,,9.873031615340402,0.0041222767844000365,,11.322976897214197,9.033169936388006,9.84069690385237,7.610572161865051,2.289806960826191,-5.491349650684738,25,5.8617183637206,,extensive,351.3273337662005,-0.05016746744513512,5.811550896275465,334.1369357650809
Sichuan,2031,,85965.16932300724,8372.181906954,19026.977682836008,16.25676952527881,28.83854589827281,66.03799778297353,10955.66438979609,2059.8218740994807,,,,,10.267952879954018,0.0040604426326340355,,11.361697485325797,9.032669811346324,9.853613129118916,7.63037478916123,2.3290276739794726,-5.506463288494786,25,5.883206119244968,,extensive,358.9582617681348,-0.05308990180492401,5.830116217440044,340.39823698474237
Sichuan,2032,,89359.07420787957,8367.995816000523,19274.328392712876,15.75676952527881,28.538545898272808,66.53799778297353,11700.886838916529,2101.0183115814702,,,,,10.67867099515218,0.003999535993144525,,11.400418073437395,9.032169686304641,9.866529354385463,7.65017741645741,2.3682483871327538,-5.521576926304834,25,5.904693874769334,,extensive,366.7549356616461,-0.05578651651740074,5.8489073582519335,346.8551848984461
Sichuan,2033,,92886.97045760667,8363.811818092523,19524.89466181814,15.25676952527881,28.238545898272807,67.03799778297353,12496.800554117583,2143.0386778130996,,,,,11.105817834958268,0.003939542953247358,,11.439138661548995,9.031669561262959,9.879445579652009,7.66998004375359,2.4074691002860353,-5.536690564114882,25,5.926181630293703,,extensive,374.72095549388206,-0.058414772152900696,5.8677668581408025,353.4587746903187
Sichuan,2034,,96554.14805127299,8359.629912183476,19778.718292421774,14.75676952527881,27.938545898272807,67.53799778297353,13346.85363933102,2185.8994513693615,,,,,11.5500505483566,0.0038804498089486474,,11.477859249660593,9.031169436221276,9.892361804918556,7.689782671049769,2.4466898134393165,-5.551804201924931,25,5.947669385818069,,extensive,382.85999950601826,-0.06098543480038643,5.886683951017683,360.20883159122025
Sichuan,2035,,100366.10581633727,8355.450097227385,20035.841630223254,14.25676952527881,27.638545898272806,68.03799778297353,14254.728744232754,2229.617440396749,,,,,12.012052570290864,0.0038222430618144176,,11.516579837772193,9.030669311179595,9.905278030185102,7.7095852983459485,2.485910526592598,-5.566917839734979,25,5.969157141342439,,extensive,391.17582583166217,-0.06342243403196335,5.905734707310476,367.1368648609968
Tianjin,2024,,17582.9520825,1364.682,6998.277192772592,19.730727692284344,29.49756431407028,85.95179852854852,1322.6801137816296,439.51698000000005,,,,,12.884285190615834,0.00791502661719627,,9.774685079923286,7.218676713445059,8.853419282427904,6.085676351191213,2.556008366478227,-4.838992222774681,26,4.933138883697586,,extensive,138.8145519475015,0.006860427092760801,4.939999310790347,139.77015322903088
Tianjin,2025,,18471.330736468313,1365.364341,7194.228954170225,18.530727692284344,28.49756431407028,86.70179852854852,1359.2437909978905,461.4928290000001,,,,,13.528499450146628,0.0077171509517663635,,9.823975119134369,7.219176588486709,8.881034449460877,6.1344665153606455,2.6047985306476593,-4.864310030758971,26,4.956863880794955,,extensive,142.14730524505583,0.007618810515850782,4.964482691310806,143.234434687023
